street_address,city,state,zipCode,latitude,longitude,beds,sale_price,listed_date,property_link
246 2nd St APT 1304,San Francisco,CA,94105,37.785744,-122.3974,1,$790000.0,3 days on Zillow,https://www.zillow.com/homedetails/246-2nd-St-APT-1304-San-Francisco-CA-94105/53153526_zpid/
300 3rd St APT 305,San Francisco,CA,94107,37.783184,-122.39912,2,$868000.0,"$101,000 (Feb 14)",https://www.zillow.com/homedetails/300-3rd-St-APT-305-San-Francisco-CA-94107/15147671_zpid/
1370 17th Ave,San Francisco,CA,94122,37.76235,-122.47456,1,$800000.0,3D Tour,https://www.zillow.com/homedetails/1370-17th-Ave-San-Francisco-CA-94122/2061204997_zpid/
1 Crescent Way APT 1201,San Francisco,CA,94134,37.71084,-122.39018,2,$613706.0,"$20,000 (Dec 6)",https://www.zillow.com/homedetails/1-Crescent-Way-APT-1201-San-Francisco-CA-94134/64971680_zpid/
383 Haight St,San Francisco,CA,94102,37.772137,-122.42843,2,$665000.0,5 days on Zillow,https://www.zillow.com/homedetails/383-Haight-St-San-Francisco-CA-94102/2060513139_zpid/
690 Chestnut St APT 109,San Francisco,CA,94133,37.803837,-122.414566,1,$799000.0,Open: Thu. 4-6pm,https://www.zillow.com/homedetails/690-Chestnut-St-APT-109-San-Francisco-CA-94133/15063736_zpid/
588 Minna St #306,San Francisco,CA,94103,37.779068,-122.41033,1,$550000.0,Open: Wed. 11:30am-1pm,https://www.zillow.com/homedetails/588-Minna-St-306-San-Francisco-CA-94103/337887918_zpid/
1217 Florida St,San Francisco,CA,94110,37.752525,-122.409874,2,$692000.0,241 days on Zillow,https://www.zillow.com/homedetails/1217-Florida-St-San-Francisco-CA-94110/2132957157_zpid/
270 Valencia St APT 301,San Francisco,CA,94103,37.76852,-122.42259,2,$480000.0,Video Walkthrough,https://www.zillow.com/homedetails/270-Valencia-St-APT-301-San-Francisco-CA-94103/69819087_zpid/
3953 24th St APT 1,San Francisco,CA,94114,37.751247,-122.430786,1,$809000.0,30 days on Zillow,https://www.zillow.com/homedetails/3953-24th-St-APT-1-San-Francisco-CA-94114/82786445_zpid/
1 Daniel Burnham Ct APT 217,San Francisco,CA,94109,37.786755,-122.42249,1,$695000.0,12 days on Zillow,https://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-APT-217-San-Francisco-CA-94109/15076521_zpid/
1629 Pierce St,San Francisco,CA,94115,37.78525,-122.43683,2,$825000.0,3D Tour,https://www.zillow.com/homedetails/1629-Pierce-St-San-Francisco-CA-94115/303806424_zpid/
1325 Divisadero St APT 301,San Francisco,CA,94115,37.7819,-122.439545,1,$580000.0,277 days on Zillow,https://www.zillow.com/homedetails/1325-Divisadero-St-APT-301-San-Francisco-CA-94115/15084001_zpid/
"111 Plan, 1288 Howard",San Francisco,CA,94103,37.775436,-122.413025,1,$585000.0,3 days on Zillow,https://www.zillow.com/community/1288-howard/2061474431_zpid/
241 14th St,San Francisco,CA,94103,37.76815,-122.41874,2,$698000.0,132 days on Zillow,https://www.zillow.com/homedetails/241-14th-St-San-Francisco-CA-94103/184818331_zpid/
66 Bishop St,San Francisco,CA,94134,37.71826,-122.40461,1,$799000.0,7 days on Zillow,https://www.zillow.com/homedetails/66-Bishop-St-San-Francisco-CA-94134/15172588_zpid/
512 Lisbon St,San Francisco,CA,94112,37.72011,-122.43538,1,$777777.0,"$11,111 (Dec 16)",https://www.zillow.com/homedetails/512-Lisbon-St-San-Francisco-CA-94112/15174579_zpid/
26 Hamilton St,San Francisco,CA,94134,37.73006,-122.41149,2,$725000.0,109 days on Zillow,https://www.zillow.com/homedetails/26-Hamilton-St-San-Francisco-CA-94134/15166871_zpid/
870 Harrison St UNIT 206,San Francisco,CA,94107,37.779743,-122.40136,1,$549000.0,"$49,000 (Feb 17)",https://www.zillow.com/homedetails/870-Harrison-St-UNIT-206-San-Francisco-CA-94107/2099872916_zpid/
3324-3330 19th St #3326A,San Francisco,CA,94110,,,3,$785000.0,12 days on Zillow,https://www.zillow.com/homedetails/3324-3330-19th-St-3326A-San-Francisco-CA-94110/2068527785_zpid/
1310 Fillmore St APT 710,San Francisco,CA,94115,37.78165,-122.4322,1,$749000.0,3D Tour,https://www.zillow.com/homedetails/1310-Fillmore-St-APT-710-San-Francisco-CA-94115/82785401_zpid/
145 Gardenside Dr #16,San Francisco,CA,94131,37.754333,-122.444984,1,$748000.0,20 days on Zillow,https://www.zillow.com/homedetails/145-Gardenside-Dr-16-San-Francisco-CA-94131/15132762_zpid/
400 Beale St APT 702,San Francisco,CA,94105,37.786903,-122.39092,1,$368800.0,3D Tour,https://www.zillow.com/homedetails/400-Beale-St-APT-702-San-Francisco-CA-94105/63197469_zpid/
451 Kansas St UNIT 416,San Francisco,CA,94107,37.764065,-122.403275,1,$420516.0,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/451-Kansas-St-UNIT-416-San-Francisco-CA-94107/89240475_zpid/
1201 Sutter St #207,San Francisco,CA,94109,37.787464,-122.420296,1,$600000.0,32 days on Zillow,https://www.zillow.com/homedetails/1201-Sutter-St-207-San-Francisco-CA-94109/2059973406_zpid/
1318 Vallejo St,San Francisco,CA,94109,37.79747,-122.41917,1,$750000.0,Open: Sat. 12-4pm,https://www.zillow.com/homedetails/1318-Vallejo-St-San-Francisco-CA-94109/2060435368_zpid/
728 Alabama St APT 301,San Francisco,CA,94110,37.760025,-122.412025,1,$819000.0,3D Tour,https://www.zillow.com/homedetails/728-Alabama-St-APT-301-San-Francisco-CA-94110/80749055_zpid/
45 Galilee Ln APT 4,San Francisco,CA,94115,37.783405,-122.42844,2,$615000.0,43 days on Zillow,https://www.zillow.com/homedetails/45-Galilee-Ln-APT-4-San-Francisco-CA-94115/64972155_zpid/
358 Madrid St,San Francisco,CA,94112,37.723923,-122.431404,3,$795600.0,41 days on Zillow,https://www.zillow.com/homedetails/358-Madrid-St-San-Francisco-CA-94112/15169572_zpid/
851 Van Ness Ave UNIT 106,San Francisco,CA,94109,37.78352,-122.42136,2,$799000.0,3D Tour,https://www.zillow.com/homedetails/851-Van-Ness-Ave-UNIT-106-San-Francisco-CA-94109/61325055_zpid/
1075 Market St UNIT 206,San Francisco,CA,94103,37.780643,-122.41161,1,$338689.0,216 days on Zillow,https://www.zillow.com/homedetails/1075-Market-St-UNIT-206-San-Francisco-CA-94103/303806613_zpid/
27 Morrell St,San Francisco,CA,94109,37.79556,-122.419174,2,$799000.0,7 days on Zillow,https://www.zillow.com/homedetails/27-Morrell-St-San-Francisco-CA-94109/2059246534_zpid/
6509 Geary Blvd APT 204,San Francisco,CA,94121,37.77957,-122.48931,2,$825000.0,6 days on Zillow,https://www.zillow.com/homedetails/6509-Geary-Blvd-APT-204-San-Francisco-CA-94121/15093691_zpid/
1158 Sutter St UNIT 8,San Francisco,CA,94109,37.78811,-122.41967,2,$849000.0,Open: Thu. 5:30-7pm,https://www.zillow.com/homedetails/1158-Sutter-St-UNIT-8-San-Francisco-CA-94109/89238076_zpid/
37 Moss St,San Francisco,CA,94103,37.778027,-122.40807,2,$625000.0,75 days on Zillow,https://www.zillow.com/homedetails/37-Moss-St-San-Francisco-CA-94103/184752618_zpid/
219 Brannan St UNIT 1D,San Francisco,CA,94107,37.782646,-122.39039,1,$799000.0,3D Tour,https://www.zillow.com/homedetails/219-Brannan-St-UNIT-1D-San-Francisco-CA-94107/51174980_zpid/
99 Rausch St UNIT 215,San Francisco,CA,94103,37.77637,-122.409164,1,$399691.0,Video Walkthrough,https://www.zillow.com/homedetails/99-Rausch-St-UNIT-215-San-Francisco-CA-94103/325647422_zpid/
88 Arkansas St #412,San Francisco,CA,94107,37.765354,-122.39905,1,$649000.0,67 days on Zillow,https://www.zillow.com/homedetails/88-Arkansas-St-412-San-Francisco-CA-94107/2060370596_zpid/
735 Geary St APT 204,San Francisco,CA,94109,37.78616,-122.4154,1,$630000.0,29 days on Zillow,https://www.zillow.com/homedetails/735-Geary-St-APT-204-San-Francisco-CA-94109/2099206570_zpid/
601 Van Ness Ave APT 328,San Francisco,CA,94102,37.78168,-122.42091,1,$399000.0,12 days on Zillow,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-328-San-Francisco-CA-94102/15077852_zpid/
888 7th St UNIT 112,San Francisco,CA,94107,37.77038,-122.40106,1,$363296.0,42 days on Zillow,https://www.zillow.com/homedetails/888-7th-St-UNIT-112-San-Francisco-CA-94107/89240188_zpid/
588 Minna St #705,San Francisco,CA,94103,37.779068,-122.41033,1,$520000.0,Open: Wed. 11:30am-1pm,https://www.zillow.com/homedetails/588-Minna-St-705-San-Francisco-CA-94103/337887939_zpid/
80 Ora Way UNIT G203,San Francisco,CA,94131,37.74059,-122.43795,1,$359818.0,50 days on Zillow,https://www.zillow.com/homedetails/80-Ora-Way-UNIT-G203-San-Francisco-CA-94131/2090436873_zpid/
356 12th St UNIT 102,San Francisco,CA,94103,37.770306,-122.41419,1,$795000.0,12 days on Zillow,https://www.zillow.com/homedetails/356-12th-St-UNIT-102-San-Francisco-CA-94103/80742586_zpid/
2415 Van Ness Ave APT 407,San Francisco,CA,94109,37.797886,-122.42424,1,$738000.0,32 days on Zillow,https://www.zillow.com/homedetails/2415-Van-Ness-Ave-APT-407-San-Francisco-CA-94109/15072097_zpid/
270 Valencia St APT 201,San Francisco,CA,94103,37.76852,-122.42259,2,$484995.0,116 days on Zillow,https://www.zillow.com/homedetails/270-Valencia-St-APT-201-San-Francisco-CA-94103/69819084_zpid/
338 Potrero Ave UNIT 310,San Francisco,CA,94103,37.76514,-122.407814,1,$432914.0,3D Tour,https://www.zillow.com/homedetails/338-Potrero-Ave-UNIT-310-San-Francisco-CA-94103/241586371_zpid/
1130 Brussels St,San Francisco,CA,94134,37.71814,-122.40219,2,$839888.0,3D Tour,https://www.zillow.com/homedetails/1130-Brussels-St-San-Francisco-CA-94134/15172807_zpid/
1200 Gough St UNIT 11D,San Francisco,CA,94109,37.78497,-122.4243,1,$775000.0,3D Tour,https://www.zillow.com/homedetails/1200-Gough-St-UNIT-11D-San-Francisco-CA-94109/15077047_zpid/
1148 Montgomery St #B,San Francisco,CA,94133,,,2,$849000.0,"$46,000 (Feb 17)",https://www.zillow.com/homedetails/1148-Montgomery-St-B-San-Francisco-CA-94133/2109885892_zpid/
38 Sharon St #A,San Francisco,CA,94114,37.765358,-122.430176,1,$765000.0,19 days on Zillow,https://www.zillow.com/homedetails/38-Sharon-St-A-San-Francisco-CA-94114/2061289286_zpid/
776 Tehama St UNIT 12,San Francisco,CA,94103,37.77502,-122.41246,1,$495000.0,8 days on Zillow,https://www.zillow.com/homedetails/776-Tehama-St-UNIT-12-San-Francisco-CA-94103/79841507_zpid/
145 Gardenside Dr APT 12,San Francisco,CA,94131,37.754333,-122.444984,1,$689000.0,"$10,000 (Feb 20)",https://www.zillow.com/homedetails/145-Gardenside-Dr-APT-12-San-Francisco-CA-94131/15132758_zpid/
301 Crescent Ct APT 3101,San Francisco,CA,94134,37.711178,-122.38807,1,$499000.0,3D Tour,https://www.zillow.com/homedetails/301-Crescent-Ct-APT-3101-San-Francisco-CA-94134/79844532_zpid/
118 Albion St,San Francisco,CA,94110,37.764473,-122.42308,2,$825000.0,34 days on Zillow,https://www.zillow.com/homedetails/118-Albion-St-San-Francisco-CA-94110/2059998816_zpid/
1578 Indiana St APT 4,San Francisco,CA,94107,37.750477,-122.390785,1,$795000.0,33 days on Zillow,https://www.zillow.com/homedetails/1578-Indiana-St-APT-4-San-Francisco-CA-94107/64969763_zpid/
85 Ora Way UNIT E107,San Francisco,CA,94131,37.740665,-122.43727,1,$323024.0,48 days on Zillow,https://www.zillow.com/homedetails/85-Ora-Way-UNIT-E107-San-Francisco-CA-94131/2117081945_zpid/
661 Lakeview Ave,San Francisco,CA,94112,37.71803,-122.45783,2,$825000.0,62 days on Zillow,https://www.zillow.com/homedetails/661-Lakeview-Ave-San-Francisco-CA-94112/15192198_zpid/
1 Hawthorne St UNIT 15B,San Francisco,CA,94105,37.785767,-122.39887,1,$630000.0,Open: Sun. 2-4pm,https://www.zillow.com/homedetails/1-Hawthorne-St-UNIT-15B-San-Francisco-CA-94105/122244916_zpid/
6 Mint Plz APT 502A,San Francisco,CA,94103,,,2,$699000.0,3D Tour,https://www.zillow.com/homedetails/6-Mint-Plz-APT-502A-San-Francisco-CA-94103/2069714699_zpid/
1 Hawthorne St UNIT 4F,San Francisco,CA,94105,37.785767,-122.39887,1,$589000.0,203 days on Zillow,https://www.zillow.com/homedetails/1-Hawthorne-St-UNIT-4F-San-Francisco-CA-94105/111711024_zpid/
10 Miller Pl APT 702,San Francisco,CA,94108,37.79323,-122.40891,1,$765000.0,"$30,000 (Jan 17)",https://www.zillow.com/homedetails/10-Miller-Pl-APT-702-San-Francisco-CA-94108/15068118_zpid/
1148 Montgomery St #C,San Francisco,CA,94133,,,1,$549000.0,"$50,000 (Feb 17)",https://www.zillow.com/homedetails/1148-Montgomery-St-C-San-Francisco-CA-94133/2103579840_zpid/
88 Townsend St APT 316,San Francisco,CA,94107,37.782238,-122.38952,1,$795000.0,39 days on Zillow,https://www.zillow.com/homedetails/88-Townsend-St-APT-316-San-Francisco-CA-94107/80755527_zpid/
601 Van Ness Ave APT 623,San Francisco,CA,94102,37.78168,-122.42091,1,$599000.0,151 days on Zillow,https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-623-San-Francisco-CA-94102/15077715_zpid/
3301-3311 Cesar Chavez St #3301,San Francisco,CA,94110,,,2,$835000.0,19 days on Zillow,https://www.zillow.com/homedetails/3301-3311-Cesar-Chavez-St-3301-San-Francisco-CA-94110/2059545860_zpid/
1000 N Point St APT 207,San Francisco,CA,94109,37.805508,-122.42416,1,$639000.0,57 days on Zillow,https://www.zillow.com/homedetails/1000-N-Point-St-APT-207-San-Francisco-CA-94109/80747091_zpid/
111 Chestnut St UNIT 206,San Francisco,CA,94111,37.80453,-122.40555,1,$848000.0,46 days on Zillow,https://www.zillow.com/homedetails/111-Chestnut-St-UNIT-206-San-Francisco-CA-94111/15064235_zpid/
601 Van Ness Ave APT 832,San Francisco,CA,94102,37.78168,-122.42091,1,$549000.0,"$26,000 (Dec 12)",https://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-832-San-Francisco-CA-94102/15077840_zpid/
1377 Post St APT 203,San Francisco,CA,94109,37.785896,-122.424446,1,$729000.0,3D Tour,https://www.zillow.com/homedetails/1377-Post-St-APT-203-San-Francisco-CA-94109/15076734_zpid/
250 King St UNIT 812,San Francisco,CA,94107,37.77801,-122.39325,1,$735000.0,3D Tour,https://www.zillow.com/homedetails/250-King-St-UNIT-812-San-Francisco-CA-94107/80744611_zpid/
1177 California St APT 830,San Francisco,CA,94108,37.791027,-122.41365,1,$695000.0,140 days on Zillow,https://www.zillow.com/homedetails/1177-California-St-APT-830-San-Francisco-CA-94108/2124398936_zpid/
114 Albatross Ct,San Francisco,CA,94124,37.72825,-122.37212,3,$725000.0,63 days on Zillow,https://www.zillow.com/homedetails/114-Albatross-Ct-San-Francisco-CA-94124/2060352664_zpid/
